199.766,63.250,126.314,102.997,0.267,30.703,0.045,3.241,2.396,179.729,2.299,1.396,0.000,21.990,-2.027,1.039,50.546,0.583,-0.884,62.751,0.308,233.132,2.000,74.251,-0.385,-2.994,32.942,-0.118,2.822,107.194
122.298,63.212,85.342,12.449,1.490,300.891,1.812,2.976,3.565,320.497,1.906,-1.401,0.993,30.351,1.171,-1.957,57.839,1.599,1.381,18.489,-1.241,309.007,2.000,118.980,0.793,-2.849,113.327,2.284,0.186,232.307
269.853,68.348,196.229,78.466,1.092,113.724,-0.279,3.037,5.307,316.322,0.528,-1.270,0.015,127.482,-0.275,-0.471,67.290,-0.984,2.481,17.396,-0.757,327.854,2.000,83.374,0.683,2.231,38.176,-0.409,-2.137,121.550
108.867,11.107,60.111,170.709,3.594,732.093,-2.656,1.256,1.249,344.749,0.888,0.560,0.785,47.938,1.093,0.971,42.569,-0.127,0.673,83.765,0.486,408.742,2.000,167.944,2.554,-1.956,86.298,-1.040,2.518,254.243
108.467,44.546,71.690,21.881,3.979,348.498,-2.355,3.096,17.699,158.526,0.953,1.385,0.997,32.950,2.338,-2.936,31.389,1.372,0.005,17.072,-2.584,269.521,2.000,53.073,-0.723,1.310,41.115,3.256,-1.968,94.188
116.335,52.100,92.094,81.596,0.164,30.385,2.552,1.894,18.340,200.306,0.388,-0.613,0.000,72.182,1.812,2.791,27.999,0.165,-2.556,24.961,0.928,306.751,3.000,38.107,1.517,-0.791,31.086,1.682,-0.025,100.125
364.660,95.287,255.763,49.621,0.256,68.668,0.921,4.646,4.955,154.198,1.732,-0.008,0.000,24.929,2.134,-2.645,43.170,-1.953,1.428,55.500,-2.177,239.643,2.000,51.465,0.840,0.966,34.634,1.097,-0.852,86.099
131.717,66.835,106.426,58.676,5.376,742.650,-7.097,2.141,19.511,227.526,0.749,-0.370,0.950,48.637,1.114,-1.402,36.437,-0.968,-0.900,39.966,1.234,303.210,3.000,63.841,2.330,3.113,39.655,-3.046,0.599,142.452
68.274,46.041,51.278,101.182,4.422,807.770,-3.684,1.082,32.695,268.201,1.288,0.050,0.976,40.445,1.734,-1.636,52.113,0.752,-2.090,32.303,3.002,351.767,2.000,88.681,3.308,-0.425,86.962,-1.114,1.779,175.643
130.709,2.201,79.900,96.259,2.080,277.402,1.449,2.226,23.647,238.015,1.085,1.389,0.809,28.293,-0.151,0.626,30.706,2.069,0.787,37.452,0.722,347.114,2.000,98.436,2.630,2.880,80.579,0.551,-1.077,179.016
109.959,4.750,65.305,271.584,4.873,1060.733,-4.930,0.843,6.745,442.702,1.210,1.273,0.853,68.564,-0.789,0.390,82.995,0.033,0.574,120.706,0.527,481.681,2.000,257.553,-1.433,-2.721,33.590,3.440,-1.626,291.143
110.624,8.901,80.867,123.407,3.216,398.972,-2.165,1.355,37.073,333.646,0.547,0.745,0.751,87.103,-0.093,-2.387,47.655,-0.213,2.547,29.668,2.309,370.150,3.000,83.120,2.256,1.163,75.628,-0.959,-0.511,198.888
80.980,24.529,61.283,66.113,1.105,61.632,3.405,1.759,11.210,156.426,2.134,1.372,0.000,27.168,-0.172,2.867,57.965,-0.304,-1.663,8.532,-2.831,271.976,2.000,39.898,1.374,1.377,31.395,2.479,0.083,71.293
79.484,15.876,39.701,234.681,1.413,372.334,1.894,0.820,2.621,473.889,1.908,0.363,0.105,34.099,1.298,-1.688,65.054,0.487,-1.813,136.984,-1.981,500.268,2.000,301.358,2.254,1.122,73.378,0.841,-2.459,374.736
91.605,15.576,67.444,142.447,0.721,98.903,0.738,1.178,34.339,351.408,1.842,1.323,0.002,43.441,2.399,-1.625,80.015,1.816,-0.602,33.355,-0.904,316.592,3.000,148.218,1.292,2.425,43.648,0.571,1.458,227.953
106.150,56.471,74.755,22.573,4.967,637.046,-6.168,3.004,13.927,184.559,1.898,1.411,0.677,27.180,-1.609,-1.263,51.586,-1.551,2.016,19.033,-2.022,329.943,2.000,56.063,-2.483,-1.849,49.731,2.484,0.849,105.794
93.867,36.817,65.878,36.752,3.960,371.321,-1.751,2.847,42.712,181.058,1.755,1.414,0.998,25.020,1.752,2.072,43.902,1.558,-0.768,20.250,0.562,325.091,2.000,80.639,-0.507,2.780,31.496,3.453,0.356,112.135
177.728,49.730,138.514,189.278,1.115,266.350,0.369,2.346,68.031,614.522,5.778,1.376,0.775,31.243,0.495,-1.028,180.518,0.543,2.910,32.663,-2.714,569.443,3.000,286.223,1.381,-0.044,49.419,0.267,2.312,402.761
91.136,83.333,77.321,59.403,2.215,178.157,-0.587,1.841,37.756,191.229,2.962,-0.118,0.000,21.270,-0.555,-0.373,63.002,-2.394,-0.291,28.786,-3.016,344.322,2.000,55.396,1.908,2.018,51.562,-0.308,-1.681,106.957
149.011,78.681,108.976,90.132,2.976,231.858,-1.684,2.262,37.025,264.559,1.748,1.196,0.849,40.160,-1.277,1.835,70.188,-0.127,-2.501,38.320,2.060,361.911,3.000,61.172,-2.216,-0.119,49.221,0.760,0.080,154.211
117.492,48.134,91.032,72.694,0.595,126.941,3.537,1.783,16.909,250.669,0.891,-0.437,0.000,61.816,-1.156,-1.841,55.089,-1.313,-0.065,11.003,-2.782,311.342,2.000,92.938,2.201,2.125,40.827,1.607,-0.475,133.765
150.394,6.228,84.440,98.478,4.874,538.651,-4.890,2.571,1.515,184.803,1.452,0.814,0.637,33.407,1.540,-2.854,48.522,0.612,1.032,73.789,0.928,192.760,2.000,71.453,1.413,-1.804,31.421,-3.461,-2.333,102.874
243.098,80.682,207.533,78.331,3.289,188.493,-1.995,3.102,27.687,170.176,1.795,-0.058,0.763,34.415,-1.404,2.630,61.762,1.697,2.721,30.897,0.366,266.783,2.000,40.797,-0.803,0.065,33.202,2.486,-1.012,73.999
122.295,40.851,67.982,250.571,0.115,181.010,0.551,1.171,32.413,431.764,0.252,1.260,0.000,117.509,0.934,-0.870,29.571,1.637,-1.807,113.514,-1.086,540.287,2.000,208.213,0.687,2.361,76.472,0.802,0.799,284.685
237.241,109.603,220.138,67.314,0.062,60.057,0.027,3.109,29.117,182.768,1.809,-0.446,0.000,36.866,-2.210,-0.130,66.696,0.853,0.407,47.106,-2.311,193.391,2.000,46.995,-0.137,-3.117,32.210,-0.199,1.442,79.206
145.360,31.127,76.043,101.080,0.541,36.077,0.007,2.933,21.246,179.743,1.541,1.381,0.232,27.386,1.073,-2.072,42.192,0.044,0.675,81.159,0.137,319.502,2.000,79.281,-0.013,-3.094,30.884,-0.554,2.814,110.166
113.548,36.451,55.402,185.913,3.884,566.642,-3.290,1.179,12.928,374.399,1.290,1.398,0.999,43.822,-0.728,-2.357,56.547,-0.620,-1.183,102.044,-1.668,357.338,3.000,126.839,1.249,1.407,53.993,-2.635,1.795,274.030
65.572,62.000,63.560,5.055,5.367,749.211,-7.202,2.005,57.717,206.473,0.831,-1.401,0.879,37.581,1.993,2.007,31.220,0.973,-2.551,40.475,-0.432,88.040,3.000,54.223,2.693,-0.564,48.175,-2.675,1.266,137.672
99.292,12.125,63.886,65.102,3.867,281.252,1.379,3.159,45.795,177.908,2.273,1.410,0.425,20.148,0.165,-1.612,45.790,-0.475,1.482,39.896,1.198,239.370,3.000,42.438,-4.196,2.728,37.190,-0.329,-1.182,111.969
117.221,37.805,59.165,150.527,0.752,244.308,-0.139,1.513,86.803,386.212,0.743,1.325,0.712,45.081,0.825,0.670,33.487,-0.269,-0.377,82.525,0.359,451.061,3.000,152.596,-0.426,-2.131,85.655,0.326,1.286,307.645
126.038,51.815,87.256,193.469,3.059,347.297,-1.932,1.172,2.010,359.233,0.723,1.312,0.960,92.640,1.070,2.494,66.962,0.948,1.328,59.970,2.171,334.824,2.000,161.846,-0.891,-0.982,37.785,2.167,-1.526,199.631
117.599,29.841,66.024,78.722,5.258,859.083,-6.855,2.239,5.764,202.993,0.882,1.395,0.883,37.623,1.780,-2.380,33.172,1.163,-0.227,46.567,-1.006,302.866,2.000,89.552,-2.393,1.452,42.647,2.864,-2.632,132.198
117.481,32.644,90.508,310.801,0.588,83.485,2.741,0.948,125.567,633.877,0.154,0.734,0.747,244.221,-1.202,1.429,37.545,-1.840,0.729,38.116,1.621,725.278,3.000,147.698,-1.976,-2.150,108.877,-1.387,-2.199,352.112
120.611,15.655,79.238,61.644,3.923,396.435,-3.848,2.416,14.153,226.099,1.185,1.318,0.924,36.659,1.299,0.096,43.431,0.527,-2.193,30.132,-1.757,308.301,3.000,75.126,1.938,2.386,40.086,-1.985,-0.026,146.008
100.863,16.064,48.851,108.283,2.761,275.948,-0.780,1.773,42.316,203.431,0.869,1.277,0.876,33.186,-0.113,-0.530,28.840,-0.558,-2.247,72.012,-1.893,336.612,2.000,95.568,0.320,0.711,45.837,-2.441,3.020,141.406
40.678,71.914,35.428,56.890,2.116,161.324,0.510,0.968,3.206,184.037,1.423,-0.551,0.289,31.701,0.353,2.997,45.120,0.098,2.063,46.639,0.261,252.349,2.000,70.074,0.218,-0.927,37.143,2.334,3.103,107.217
89.101,1.267,48.588,174.731,2.574,273.245,-0.132,1.038,26.397,300.025,0.379,0.929,0.001,73.508,1.331,-1.303,27.880,2.297,-1.683,76.783,-1.710,385.349,2.000,168.259,-2.521,1.687,30.379,0.052,-0.558,198.637
103.058,17.667,76.375,92.667,3.137,217.569,-0.379,1.705,0.246,183.381,0.982,1.414,0.025,45.266,0.380,2.951,44.436,1.564,-2.106,19.303,-2.719,169.867,2.000,51.418,-3.011,0.273,42.261,0.126,0.597,93.679
121.346,7.211,78.769,74.280,2.677,156.241,-0.384,1.983,4.552,176.481,0.618,0.762,0.670,56.973,-0.387,-0.314,35.200,0.340,-2.158,38.135,-2.356,255.657,2.000,43.672,-0.152,2.238,40.636,2.525,1.189,84.308
539.095,310.957,349.903,69.561,0.759,117.417,-0.083,3.017,11.352,474.833,1.324,-1.396,0.441,151.485,-0.121,1.529,200.556,0.096,-1.480,123.642,1.980,384.996,2.000,77.046,-0.627,-0.700,45.745,0.132,-2.910,122.791
127.279,7.060,68.771,202.077,0.410,43.541,-0.036,1.114,40.653,441.951,0.215,0.831,0.000,139.456,1.745,-1.726,29.998,1.501,-2.814,73.921,-2.964,411.755,3.000,87.150,-0.129,1.098,81.904,0.281,0.987,272.497
101.136,21.816,50.272,247.848,4.983,1362.966,-3.755,1.092,2.033,422.288,2.373,1.391,0.992,29.035,0.836,2.373,68.902,1.793,1.848,152.803,2.061,445.278,2.000,279.341,-0.925,-1.235,45.010,4.058,1.116,324.351
152.432,6.175,94.121,121.305,3.234,421.384,-0.334,2.013,6.679,276.883,1.169,1.100,0.733,46.421,-0.453,-1.095,54.272,0.610,-2.805,61.835,-2.698,268.829,2.000,120.157,-0.107,0.349,56.033,3.127,2.218,176.190
137.877,3.351,70.861,143.967,4.215,654.575,-3.094,1.669,6.769,265.921,0.804,0.944,0.549,50.624,0.287,-0.924,40.694,-0.471,0.564,91.845,0.619,347.006,2.000,122.998,-0.947,-2.580,51.606,3.268,2.325,174.603
98.482,49.805,72.699,80.830,0.456,85.330,0.364,1.703,3.540,209.137,0.682,0.586,0.297,58.156,0.653,-2.609,39.657,0.394,-0.926,21.727,-2.952,281.508,2.000,72.843,0.873,1.477,38.481,0.417,-0.225,111.324
113.582,3.736,62.339,185.775,5.173,1170.704,-6.666,1.292,20.972,295.198,1.341,1.251,0.991,39.054,-1.173,-2.564,52.374,0.099,-2.339,94.956,-2.392,406.864,2.000,152.195,-2.739,0.737,51.575,2.434,0.952,203.770
122.971,29.744,74.771,179.272,3.110,418.348,-2.417,1.270,5.653,307.867,0.847,1.392,0.386,66.700,-2.036,-1.561,56.475,-1.489,-0.415,76.260,-0.872,344.023,2.000,101.582,1.584,1.998,83.109,-1.526,2.455,184.691
34.953,122.931,29.301,221.610,0.447,164.785,1.600,0.434,49.933,456.223,8.559,-0.030,0.513,23.019,1.783,-2.033,197.014,1.467,-2.330,38.632,2.390,341.813,2.000,197.785,1.508,0.598,38.405,1.061,2.864,236.190
134.346,26.002,90.482,106.189,3.298,344.891,4.062,1.996,18.990,263.253,0.411,1.411,0.748,74.857,0.594,-0.047,30.764,1.715,1.604,28.823,0.700,334.826,2.000,125.293,0.955,-2.438,32.340,4.253,1.014,157.632
120.191,9.265,55.208,267.343,0.025,100.188,0.249,0.938,10.871,416.991,0.243,1.402,0.000,116.452,-0.576,-2.864,28.241,0.289,-2.503,124.734,-2.659,507.485,2.000,215.035,-0.512,0.239,57.262,-0.487,1.088,272.297
87.525,18.525,66.248,134.136,2.928,1280.781,-2.137,0.981,36.221,724.383,0.570,0.289,0.410,92.980,-1.430,0.417,53.013,-1.304,-0.556,13.451,-1.265,804.720,2.000,353.628,-1.385,2.469,224.762,1.543,-1.029,578.390
113.069,124.493,98.930,111.505,1.835,143.843,0.279,1.590,17.952,300.729,3.711,-1.394,0.010,35.768,1.168,0.928,132.752,0.919,-0.642,36.959,-2.831,394.758,2.000,79.964,-0.141,2.884,52.245,-1.976,2.257,132.209
139.057,36.224,70.859,386.998,0.604,220.090,0.810,0.853,393.397,1248.995,2.128,1.169,0.704,55.540,-1.580,2.146,118.204,-0.771,2.416,215.585,2.188,1305.552,3.000,386.134,-0.648,-1.367,274.933,-1.252,-1.608,1075.251
200.964,65.697,161.109,77.662,2.509,195.336,1.995,2.930,22.015,225.740,1.879,-0.922,0.964,36.957,-0.589,1.186,69.447,1.649,-0.705,50.092,-1.886,269.424,2.000,79.712,0.635,2.026,39.624,3.143,-2.862,119.336
102.420,51.128,68.290,50.745,0.441,81.267,1.160,2.413,24.463,177.126,1.421,1.381,0.000,30.234,-0.211,-2.714,42.947,0.156,-0.329,27.055,-2.025,262.765,2.000,54.393,-1.320,2.137,49.552,-0.879,0.498,103.945
114.709,1.981,68.049,63.772,2.755,297.804,-1.791,2.711,78.707,259.136,1.377,1.083,0.993,28.266,-0.457,-2.359,38.920,0.213,0.268,47.445,0.222,409.529,3.000,114.996,-1.051,-1.769,43.218,1.703,1.639,191.950
140.473,11.208,108.116,56.708,3.649,405.702,-2.636,2.555,0.383,246.373,2.030,-0.690,0.961,38.767,0.741,-0.666,78.689,1.198,1.848,6.690,2.341,250.373,2.000,68.093,2.656,-0.651,60.824,-0.992,-2.888,128.917
132.756,11.775,74.067,119.243,3.610,405.887,-0.516,1.725,0.482,287.552,0.292,1.268,1.000,89.965,1.492,-0.542,26.226,1.695,-2.255,46.564,-1.916,296.001,2.000,141.278,-0.149,1.796,30.084,3.461,-2.006,171.361
113.728,59.440,60.671,83.414,4.002,264.324,-2.485,2.022,30.471,172.501,1.458,1.258,0.923,27.509,-0.906,0.297,40.102,-1.799,-1.518,48.018,-0.030,204.669,3.000,37.417,-3.233,-2.820,34.016,0.769,1.995,104.890
75.848,3.370,51.049,254.421,0.924,168.841,1.324,0.626,35.409,511.603,1.611,1.071,0.000,64.662,-1.107,-0.159,104.161,-0.760,0.362,91.758,0.327,530.152,3.000,268.705,0.778,-2.677,40.243,1.702,2.198,342.780
155.931,3.705,73.138,130.795,1.057,91.107,-0.079,2.246,21.071,179.557,1.061,1.143,0.971,26.505,1.808,-1.057,28.134,-0.356,-1.659,79.316,-1.580,301.674,2.000,83.302,-0.976,2.008,41.615,0.081,0.954,124.918
67.396,47.541,49.644,167.112,3.723,772.649,-3.261,0.814,35.290,474.771,2.271,0.567,0.156,40.126,1.431,1.619,91.116,2.084,1.133,45.300,1.891,438.032,3.000,247.882,1.409,-1.511,55.322,-2.314,1.902,343.529
100.043,39.989,67.498,34.637,1.240,132.915,-0.374,2.867,43.901,230.712,1.379,1.414,0.023,27.597,0.639,-0.985,38.054,1.305,2.509,22.380,-2.264,319.053,3.000,69.969,0.723,1.764,55.822,-0.517,-0.156,165.062
130.881,87.309,71.254,68.980,6.874,1395.038,-11.796,2.499,19.828,165.265,0.879,0.522,0.856,39.924,1.399,0.062,35.078,1.221,2.554,57.273,-0.130,237.445,2.000,49.946,3.303,-2.142,40.317,-3.572,2.948,90.264
108.601,28.355,51.354,187.829,3.886,739.844,-3.466,1.194,4.437,304.030,0.664,0.745,0.319,50.299,0.385,-1.520,33.416,1.520,-1.150,107.008,-1.628,332.048,2.000,137.396,-2.498,2.038,82.920,1.387,0.843,220.316
116.290,12.151,48.507,226.973,5.004,1807.333,-5.960,1.729,17.673,374.115,2.184,0.857,0.983,21.474,-0.439,2.718,46.904,-0.224,1.003,184.717,0.873,422.458,2.000,190.528,1.954,-1.575,115.209,-3.050,-3.017,305.737
107.069,46.410,56.682,150.198,1.911,184.341,-0.330,1.486,67.124,272.407,0.441,1.344,0.892,63.091,1.042,-0.054,27.797,1.086,-1.539,79.167,-0.505,355.932,3.000,76.320,1.719,2.336,63.857,-0.192,-2.389,181.519
88.760,27.387,66.192,94.462,0.517,37.382,-0.010,1.340,1.776,217.333,0.345,-0.088,0.000,90.151,-0.509,-0.185,31.067,-0.788,-1.496,26.419,-2.492,277.257,2.000,62.217,-0.020,2.568,33.897,0.497,2.058,96.114
142.894,20.620,76.288,114.262,3.370,770.055,-1.320,2.686,24.672,364.589,1.585,1.319,0.881,31.082,-0.575,0.050,49.276,-0.632,2.735,89.534,2.424,375.901,2.000,170.303,0.453,0.151,113.927,-2.918,-2.180,284.230
101.983,5.945,53.910,73.570,0.401,146.994,0.670,2.606,109.256,354.972,1.434,0.690,0.009,22.085,1.133,-2.413,31.679,0.410,0.091,60.025,0.228,431.160,3.000,75.294,0.643,1.936,72.443,1.043,-0.629,301.208
131.463,59.914,103.305,59.085,2.570,311.457,-0.032,2.268,5.788,243.057,0.936,-0.496,0.978,41.962,-0.515,-2.581,39.259,1.463,-1.471,46.251,0.088,302.350,2.000,90.568,2.557,2.819,71.269,-0.012,0.367,161.837
98.848,3.590,58.636,93.220,0.961,255.431,-0.036,2.000,80.336,424.042,1.526,0.918,0.067,27.038,0.319,-0.071,41.256,-0.348,1.815,58.005,1.889,505.442,3.000,116.011,0.922,0.822,114.477,-0.039,-1.932,355.748
99.445,30.494,62.408,78.956,2.393,261.854,0.542,1.975,50.697,278.139,1.333,-0.018,0.451,31.580,-0.177,-0.738,42.091,0.337,1.169,58.202,1.795,329.527,3.000,83.924,0.208,-0.984,62.349,2.601,2.453,204.468
133.242,12.757,68.344,70.867,1.428,149.899,-0.125,2.333,75.497,245.200,0.581,1.275,0.907,48.613,1.016,2.205,28.241,0.844,-0.122,55.083,0.203,353.438,3.000,91.579,-0.093,-1.666,40.486,1.334,0.763,168.346
116.837,20.863,64.411,79.748,0.173,106.958,2.785,2.536,21.388,174.286,1.075,1.355,0.000,25.512,-0.551,-0.349,27.425,1.048,1.619,51.658,1.057,206.808,2.000,82.984,-1.758,-2.511,38.365,-1.585,-0.131,121.349
125.888,17.246,67.419,194.890,3.565,519.069,-2.160,1.248,3.172,302.626,0.720,1.399,0.323,61.624,0.191,1.327,44.373,-0.886,1.958,94.232,1.691,345.799,2.000,138.551,-0.774,-1.443,58.077,2.791,-1.597,196.628
100.156,2.057,56.076,95.306,3.157,379.493,0.944,1.775,1.854,227.391,0.941,1.047,0.003,35.215,1.173,-0.399,33.144,1.960,-1.991,55.122,-1.943,256.604,2.000,102.145,-0.275,2.126,56.887,-3.432,0.130,159.031
102.267,5.948,79.589,96.161,2.632,290.507,-1.710,1.656,2.372,262.437,1.772,0.641,0.866,33.299,0.885,-1.170,59.022,-0.644,-0.532,9.085,-0.274,220.511,2.000,127.741,1.171,2.676,42.374,-1.461,0.192,170.115
85.874,11.014,45.758,98.255,1.774,463.752,-0.531,1.824,68.373,471.236,1.556,1.199,0.014,23.136,-1.487,2.150,36.001,-1.332,-2.316,62.416,-2.549,478.990,3.000,261.299,-0.381,0.277,102.415,1.393,3.111,412.099
137.079,24.939,66.380,115.286,6.686,1354.151,-11.118,2.642,27.896,172.665,1.444,1.337,0.825,27.710,1.733,-1.863,40.002,1.222,0.730,94.324,0.321,206.686,2.000,73.930,3.100,-2.667,31.024,-3.586,-2.589,104.954
339.592,192.997,211.862,205.048,1.036,175.771,-0.202,2.151,43.137,482.848,1.164,1.043,0.992,104.202,0.540,-2.902,121.339,-0.305,1.403,113.022,-2.943,646.186,3.000,130.254,0.260,-0.906,80.365,-0.775,0.525,257.307
119.306,51.961,83.649,9.775,1.245,323.270,0.385,2.891,2.996,352.665,1.192,-1.288,0.309,38.270,-0.478,1.087,45.628,-0.204,-2.318,14.880,0.671,398.478,2.000,138.374,-0.256,-1.142,130.394,-1.501,2.040,268.767
162.521,3.905,72.730,173.263,0.886,180.014,0.800,1.837,0.782,303.651,1.054,0.656,0.002,33.680,-1.945,2.989,35.502,-0.113,3.131,104.625,-3.088,294.830,2.000,196.489,1.441,0.167,37.980,0.555,-2.117,234.468
109.634,12.897,58.222,58.987,3.675,277.176,-2.512,3.121,26.353,136.055,1.350,-1.004,0.554,20.305,-1.856,1.156,27.414,-0.482,-1.647,52.744,-1.988,149.498,2.000,49.103,-0.908,1.030,39.233,2.767,2.760,88.336
107.647,30.726,67.208,102.467,3.392,327.457,-2.171,1.912,47.179,224.742,0.738,0.713,0.332,36.593,-0.840,-2.172,26.999,0.942,-1.476,45.839,-2.380,306.741,3.000,70.485,0.857,2.089,49.231,-2.535,-0.036,161.150
104.905,25.021,73.489,52.751,1.723,395.355,-0.562,2.607,10.093,367.520,2.194,1.400,0.786,25.585,-0.222,1.464,56.122,-0.002,-1.133,17.266,-0.306,471.838,2.000,145.787,0.437,-2.662,140.026,-1.286,0.874,285.814
121.673,1.056,63.113,62.251,3.087,144.900,3.760,3.093,0.949,126.559,1.096,1.241,0.022,29.947,0.297,0.413,32.824,0.530,-2.786,59.261,-2.810,130.159,2.000,32.659,-0.935,0.171,31.129,-4.022,0.454,63.788
120.487,21.317,82.363,221.430,4.136,915.427,-3.500,1.052,12.961,442.501,0.476,1.375,0.970,111.512,-0.346,0.453,53.131,0.522,1.047,63.099,0.677,590.475,3.000,162.004,2.950,-2.103,83.914,-1.186,-3.107,277.858
112.758,36.117,80.544,19.924,0.790,128.395,0.438,3.217,25.204,188.009,1.997,1.388,0.001,23.018,-0.437,-2.466,45.969,-1.805,0.446,7.884,-2.052,227.882,2.000,62.256,-0.375,-0.713,56.766,-1.165,2.750,119.022
100.358,3.389,65.230,132.707,2.472,177.429,-0.617,1.477,34.913,236.398,0.403,1.190,0.830,65.201,-0.944,-0.238,26.277,0.421,-0.802,45.603,-0.704,283.782,3.000,64.719,2.190,3.009,44.446,-0.282,2.071,144.921
68.913,36.303,51.545,35.226,0.613,72.273,0.096,1.861,21.955,139.165,1.702,-1.263,0.000,24.236,1.699,1.976,41.248,2.113,-2.493,14.630,-0.830,198.020,2.000,40.909,0.129,0.144,32.771,0.742,2.514,73.680
132.442,44.456,90.994,221.803,5.040,1219.568,-5.813,1.089,33.806,404.542,0.928,1.409,0.694,90.769,-0.563,-0.487,84.209,-0.790,0.578,71.048,-0.005,554.294,3.000,102.863,3.253,-2.850,94.570,-1.787,2.818,229.564
90.600,40.911,51.205,178.446,4.575,777.343,-1.512,1.016,7.190,284.881,0.673,1.164,0.433,62.267,0.757,-2.803,41.916,0.164,-1.978,83.611,-2.684,306.661,2.000,133.643,0.359,0.377,47.055,-4.216,1.005,180.698
133.660,35.198,90.764,81.104,1.560,130.721,-0.543,2.237,9.957,212.969,0.561,1.408,0.228,63.520,-0.431,-3.100,35.663,-1.204,-1.001,26.922,-2.209,213.261,2.000,62.102,-1.035,-0.117,51.684,0.525,1.566,113.786
138.934,29.190,98.332,132.794,0.469,37.635,-0.034,1.921,3.959,249.691,0.294,1.217,0.000,93.044,-0.960,-1.309,27.319,-2.364,0.003,29.341,-1.081,295.195,2.000,86.759,-0.090,2.096,42.568,0.379,2.104,129.327
141.441,1.893,107.975,263.547,2.415,408.385,0.312,1.240,2.256,501.360,0.165,1.019,0.891,200.990,2.159,1.032,33.260,0.921,1.094,29.353,1.034,528.308,2.000,148.322,2.538,-2.012,118.789,0.123,-2.212,267.111
126.556,9.308,68.628,89.170,0.358,36.594,0.094,1.999,33.042,152.713,0.732,0.754,0.991,46.040,-0.267,1.007,33.705,0.339,-0.897,66.453,-1.094,233.798,2.000,38.420,0.534,1.849,34.548,0.177,2.801,72.967
114.884,37.172,60.812,146.284,0.785,180.238,0.592,1.489,31.278,300.895,0.948,1.410,0.843,45.361,-1.121,0.088,42.986,-0.702,1.517,79.679,0.871,427.610,2.000,150.684,-0.471,-2.521,61.864,-1.256,-0.560,212.548
156.692,2.081,109.919,73.175,6.657,1223.844,-11.004,2.181,2.969,214.470,0.761,1.060,0.966,71.050,0.904,-1.392,54.050,0.889,2.711,28.892,2.763,258.988,2.000,53.064,3.602,0.968,36.306,-3.055,-0.261,89.369
170.398,103.952,82.136,66.147,0.654,74.640,0.395,2.733,35.535,221.806,2.619,1.386,0.000,24.857,0.251,-3.014,65.089,0.869,0.607,57.914,2.626,272.691,3.000,57.318,-0.381,-1.113,44.214,-1.035,-2.536,131.860
107.999,4.293,61.977,124.000,1.794,112.931,-0.289,1.589,27.362,210.543,0.598,0.784,0.869,46.288,-0.463,-2.340,27.670,1.054,-1.869,54.511,-1.758,249.446,3.000,64.155,-0.179,1.028,42.070,1.615,1.678,136.585
